AB249983	Streptomyces glomeroaurantiacus
AB184262	Streptomyces bottropensis
AJ007429	Streptomyces stelliscabiei
DQ026644	Streptomyces cacaoi subsp. asoensis
DQ442508	Streptomyces humidus
EF178682	Streptomyces rishiriensis
EU170127	Streptomyces decoyicus
AB184857	Streptomyces ipomoeae
AJ781367	Streptomyces torulosus
AB184560	Streptomyces hygroscopicus subsp. ossamyceticus
D63869	Streptomyces neyagawaensis
JF431459	Streptomyces heilongjiangensis
D63867	Streptomyces diastatochromogenes
AY207598	Streptomyces europaeiscabiei
D63862	Streptomyces scabiei
EF219459	Streptomyces deccanensis
AB184167	Streptomyces roseolilacinus
KU195301	Streptomyces indoligenes
AB184360	Streptomyces phaeofaciens
DQ442542	Streptomyces puniceus
AY999758	Streptomyces cinereoruber subsp. fructofermentans
AF346475	Streptomyces cyaneus
D63865	Streptomyces acidiscabies
AB184442	Streptomyces alanosinicus
AB498741	Streptomyces spongiae
AB184209	Streptomyces griseoruber
AB184266	Streptomyces cinnabarinus
LC125632	Streptomyces phyllanthi
AB184841	Streptomyces curacoi
AB184270	Streptomyces flavidovirens
AJ399475	Streptomyces longisporus
AB500703	Streptomyces coacervatus
AJ781342	Streptomyces laurentii
AB184302	Streptomyces termitum
AB184327	Streptomyces roseofulvus
AB184168	Streptomyces roseolus
AB184130	Streptomyces filamentosus
AB184389	Streptomyces showdoensis
AJ781372	Streptomyces viridobrunneus
AB184239	Streptomyces roseoviridis
DQ317411	Streptomyces gulbargensis
AB249953	Streptomyces albidochromogenes
AB249930	Streptomyces enissocaesilis
AY999787	Streptomyces chryseus
AB184367	Streptomyces helvaticus
EU196762	Streptomyces hypolithicus
AB184638	Streptomyces albosporeus subsp. labilomyceticus
KM229361	Streptomyces bambusae
AB184286	Streptomyces nashvillensis
AY999771	Streptomyces cinereoruber subsp. cinereoruber
DQ442506	Streptomyces hirsutus
AB184314	Streptomyces violaceorectus
X79851	Streptomyces bikiniensis
DQ311081	Streptomyces vietnamensis
AB184149	Streptomyces litmocidini
EF178684	Streptomyces yerevanensis
EF178697	Streptomyces omiyaensis
DQ442557	Streptomyces wedmorensis
EF178685	Streptomyces zaomyceticus
AB184324	Streptomyces exfoliatus
DQ445794	Streptomyces narbonensis
AJ781326	Streptomyces lateritius
AB045890	Streptomyces venezuelae
AJ781355	Streptomyces nojiriensis
AB184394	Streptomyces vinaceus
AJ781370	Streptomyces spororaveus
DQ442560	Streptomyces xanthophaeus
AY999794	Streptomyces cirratus
AB184395	Streptomyces avidinii
X80825	Streptomyces subrutilus
AY999841	Streptomyces lavendulae subsp. grasserius
DQ442544	Streptomyces sporoverrucosus
EF178693	Streptomyces goshikiensis
D85116	Streptomyces lavendulae subsp. lavendulae
DQ026646	Streptomyces colombiensis
AB184707	Streptomyces cinnamonensis
AB184175	Streptomyces virginiae
AJ781330	Streptomyces globosus
DQ442548	Streptomyces toxytricini
AY999915	Streptomyces flavotricini
AB184292	Streptomyces polychromogenes
DQ026656	Streptomyces racemochromogenes
AB184409	Streptomyces katrae
KP893387	Streptomyces yangpuensis
GQ906975	Streptomyces amritsarensis
AB744663	Streptomyces abietis
DQ408297	Streptomyces fildesensis
KP784807	Streptomyces camponoticapitis
LC065358	Streptomyces caldifontis
AF385681	Streptomyces beijiangensis
FR692104	Streptomyces brevispora
FR692106	Streptomyces laculatispora
AB249957	Streptomyces drozdowiczii
AB249945	Streptomyces sanglieri
AB006159	Streptomyces yanii
DQ026638	Streptomyces atratus
DQ026636	Streptomyces gelaticus
AB184806	Streptomyces pulveraceus
EF178686	Streptomyces globisporus
AB184240	Streptomyces rubiginosohelvolus
AY999856	Streptomyces tanashiensis
DQ442540	Streptomyces pluricolorescens
AJ494864	Streptomyces flavogriseus
DQ026635	Streptomyces flavovirens
EF178680	Streptomyces nitrosporeus
AB184768	Streptomyces griseolus
EF178695	Streptomyces halstedii
AB184646	Streptomyces cinereorectus
AB184711	Streptomyces fulvorobeus
DQ445795	Streptomyces microflavus
AY207604	Streptomyces griseus
AB184860	Streptomyces cyaneofuscatus
DQ026637	Streptomyces anulatus
AB184120	Streptomyces chrysomallus subsp. chrysomallus
AY999894	Streptomyces griseoplanus
JQ806215	Streptomyces pratensis
AY999783	Streptomyces badius
AB184759	Streptomyces sindenensis
DQ442537	Streptomyces parvus
AB184300	Streptomyces setonii
AJ781320	Streptomyces atroolivaceus
DQ026670	Streptomyces clavifer
AB249951	Streptomyces mutomycini
AY999788	Streptomyces finlayi
DQ026663	Streptomyces candidus
KF040416	Streptomyces fukangensis
AB932597	Streptomyces lopnurensis
AB184425	Streptomyces albolongus
DQ445791	Streptomyces cavourensis
AB184439	Streptomyces bacillaris
AB184652	Streptomyces crystallinus
EU792889	Streptomyces araujoniae
KM207217	Streptomyces lunaelactis
AY999744	Streptomyces cremeus
AB184814	Streptomyces spiroverticillatus
AY999718	Streptomyces clavuligerus
FJ261968	Streptomyces sanyensis
AB045887	Streptomyces peucetius
AB184349	Streptomyces xantholiticus
AB184325	Streptomyces kurssanovii
AB184413	Streptomyces avellaneus
AY999862	Streptomyces psammoticus
AY207608	Streptomyces aureofaciens
AY189976	Kitasatospora putterlickiae
AY260167	Kitasatospora sampliensis
AB184645	Streptomyces chrysomallus subsp. fumigatus
AJ781324	Streptomyces purpureus
AB915215	Streptomyces lactacystinicus
AY999858	Streptomyces xanthocidicus
AY999886	Streptomyces aburaviensis
AB278569	Kitasatospora kazusensis
U93324	Kitasatospora mediocidica
AY442265	Kitasatospora gansuensis
DQ026645	Kitasatospora atroaurantiaca
AJ781364	Streptomyces purpeofuscus
AB184801	Streptomyces herbaricolor
AB184214	Streptomyces indigoferus
U93312	Kitasatospora azatica
AY442263	Kitasatospora nipponensis
U93322	Kitasatospora kifunensis
AB022875	Kitasatospora cineracea
AB249960	Kitasatospora niigatensis
U93332	Kitasatospora setae
U93328	Kitasatospora paracochleata
U93316	Kitasatospora cochleata
AY999887	Kitasatospora cystarginea
U93320	Kitasatospora griseola
AF050493	Kitasatospora cheerisanensis
AB022869	Kitasatospora phosalacinea
AY442267	Kitasatospora arboriphila
AY613990	Kitasatospora viridis
AB278568	Kitasatospora saccharophila
AY442266	Kitasatospora terrestris
AY442268	Kitasatospora paranensis
DQ904546	Streptacidiphilus anmyonensis
AB249948	Streptacidiphilus jiangxiensis
DQ994689	Streptacidiphilus melanogenes
DQ904547	Streptacidiphilus rugosus
AB249949	Streptacidiphilus neutrinimicus
AF074415	Streptacidiphilus albus
JX484798	Streptacidiphilus durhamensis
KC111778	Streptacidiphilus hamsterleyensis
AF074412	Streptacidiphilus carbonis
AY999781	Streptomyces amakusaensis
AB184445	Streptomyces inusitatus
EF657884	Streptomyces scopuliridis
KP784804	Streptomyces formicae
KF938656	Streptomyces lushanensis
AB184579	Streptomyces sannanensis
AB184153	Streptomyces michiganensis
DQ442559	Streptomyces xanthochromogenes
AB184532	Streptomyces mauvecolor
AB184222	Streptomyces melanogenes
AB184287	Streptomyces noboritoensis
DQ141528	Streptomyces polyantibioticus
AB184666	Streptomyces gobitricini
DQ442523	Streptomyces luridus
AJ781336	Streptomyces lavendofoliae
KU936048	Streptomyces zhihengii
DQ442558	Streptomyces werraensis
AY999790	Streptomyces eurocidicus
AB184720	Streptomyces stramineus
AB184792	Streptomyces netropsis
AB184636	Streptomyces olivoverticillatus
AB184866	Streptomyces orinoci
LC073309	Streptomyces palmae
GQ184344	Streptomyces lacticiproducens
AJ781349	Streptomyces morookaense
DQ442515	Streptomyces lavenduligriseus
AB184864	Streptomyces ardus
AY999802	Streptomyces blastmyceticus
AB184850	Streptomyces cinnamoneus
AB184100	Streptomyces pseudoechinosporeus
AB184819	Streptomyces lilacinus
AB184789	Streptomyces hiroshimensis
EF178675	Streptomyces caeruleus
X99943	Streptomyces griseocarneus
DQ442509	Streptomyces angustmyceticus
AY999834	Streptomyces abikoensis
DQ026653	Streptomyces varsoviensis
AB249969	Streptomyces luteireticuli
AB184753	Streptomyces thioluteus
DQ442525	Streptomyces luteosporeus
X79323	Streptomyces mashuensis
DQ442528	Streptomyces mobaraensis
AB184094	Streptomyces ochraceiscleroticus
AJ621604	Streptomyces purpurogeneiscleroticus
AJ621605	Streptomyces violens
AJ621607	Streptomyces niger
AJ621606	Streptomyces olivaceiscleroticus
DQ445790	Streptomyces monomycini
AB184640	Streptomyces caniferus
AY999883	Streptomyces hygroscopicus subsp. decoyicus
AJ781351	Streptomyces libani subsp. rufus
AB184479	Streptomyces hygroscopicus subsp. glebosus
AB045882	Streptomyces platensis
KP050495	Streptomyces kronopolitis
Y15507	Streptomyces lydicus
AB184414	Streptomyces libani subsp. libani
AJ621612	Streptomyces tubercidicus
DQ026662	Streptomyces ramulosus
AJ621608	Streptomyces sclerotialus
AY785161	Streptomyces daliensis
AB045883	Streptomyces rimosus subsp. rimosus
AB045880	Streptomyces albofaciens
AJ621609	Streptomyces chrestomyceticus
AJ621610	Streptomyces rimosus subsp. paromomycinus
AJ621613	Streptomyces catenulae
AB217605	Streptomyces misakiensis
DQ094838	Streptomyces lunalinharesii
AJ391816	Streptomyces auratus
FR692111	Streptomyces staurosporininus
DQ442530	Streptomyces nigrescens
DQ026654	Streptomyces sioyaensis
AY999753	Streptomyces albospinus
AB024440	Streptomyces albulus
AB184678	Streptomyces noursei
AF346818	Streptomyces yunnanensis
AB184476	Streptomyces celluloflavus
AB024441	Streptomyces kasugaensis
JQ819259	Streptomyces halophytocola
DQ442546	Streptomyces sulphureus
FN421338	Streptomyces youssoufiensis
JF917242	Streptomyces zagrosensis
AB184090	Streptomyces cuspidosporus
AB184301	Streptomyces sparsogenes
EU170123	Streptomyces aldersoniae
EU170126	Streptomyces milbemycinicus
EU170124	Streptomyces wellingtoniae
EU170121	Streptomyces ascomycinicus
AB249974	Streptomyces sulfonofaciens
EF408733	Streptomyces rapamycinicus
AB249918	Streptomyces malaysiensis
EU077190	Streptomyces samsunensis
FJ472862	Streptomyces iranensis
DQ334782	Streptomyces demainii
AB184428	Streptomyces hygroscopicus subsp. hygroscopicus
AJ391812	Streptomyces albiflaviniger
AB184420	Streptomyces violaceusniger
AB249942	Streptomyces yogyakartensis
AJ391818	Streptomyces griseiniger
AJ391833	Streptomyces javensis
AJ391831	Streptomyces cangkringensis
DQ334783	Streptomyces indonesiensis
AB249947	Streptomyces asiaticus
AB249941	Streptomyces rhizosphaericus
DQ334781	Streptomyces geldanamycininus
AB249962	Streptomyces yatensis
AJ271887	Streptomyces melanosporofaciens
AB184185	Streptomyces antimycoticus
AB249934	Streptomyces sporoclivatus
AY508511	Streptomyces castelarensis
EF408735	Streptomyces mordarskii
EF408736	Streptomyces himastatinicus
AB473555	Streptomyces tateyamensis
AB184624	Streptomyces aculeolatus
EF121313	Streptomyces synnematoformans
KF682221	Streptomyces bohaiensis
FJ919811	Streptomyces lonarensis
AY277529	Streptomyces hebeiensis
AB184501	Streptomyces pathocidini
JN873308	Streptomyces tremellae
KC304791	Streptomyces zhaozhouensis
EU925562	Streptomyces sedi
AM934703	Streptomyces specialis
EU399234	Streptomyces avicenniae
KF793919	Streptomyces burgazadensis
KF656772	Streptomyces klenkii
JQ582693	Streptomyces hoynatensis
AM398645	Streptomyces hainanensis
EU200683	Streptomyces mayteni
AY822606	Streptomyces cheonanensis
JQ750974	Streptomyces harbinensis
DQ442494	Streptomyces carpaticus
EF012099	Streptomyces xiamenensis
HQ286045	Streptomyces aidingensis
KC336212	Streptomyces canalis
AY236339	Streptomyces sodiiphilus
AB473557	Streptomyces rubrus
AB245388	Streptomyces panacagri
HQ585121	Streptomyces abyssalis
EU589334	Streptomyces nanshensis
HQ585118	Streptomyces xishensis
HG934299	Streptomyces alkalithermotolerans
HQ585117	Streptomyces glycovorans
JQ864430	Streptomyces karpasiensis
AB473554	Streptomyces marinus
KF982696	Streptomyces daqingensis
JN989306	Streptomyces ovatisporus
AB473556	Streptomyces haliclonae
KF976730	Streptomyces alkaliphilus
KJ361473	Streptomyces calidiresistens
AB184771	Streptomyces almquistii
AB184663	Streptomyces gibsonii
AB184295	Streptomyces rangoonensis
AJ621602	Streptomyces albus subsp. albus
AB184272	Streptomyces flocculus
AB184115	Streptomyces cacaoi subsp. cacaoi
AB894335	Streptomyces oryzae
KF006349	Streptomyces smyrnaeus
KX021819	Streptomyces litoralis
HQ660227	Streptomyces qinglanensis
AB018092	Streptomyces armeniacus
EU200685	Streptomyces artemisiae
FR693804	Streptomyces pharmamarensis
JQ345722	Streptomyces phytohabitans
EU683612	Streptomyces axinellae
KC959223	Streptomyces iconiensis
AY999901	Streptomyces albiaxialis
KP208836	Streptomyces polygonati
AY876940	Streptomyces yanglinensis
AY876943	Streptomyces paucisporeus
KF923804	Streptomyces bryophytorum
FR692107	Streptomyces cocklensis
DQ460470	Streptomyces alni
AY262826	Streptomyces ferralitis
KC137300	Streptomyces rubrisoli
AB738400	Streptomyces chumphonensis
EF577247	Streptomyces xinghaiensis
AJ849545	Streptomyces sparsus
AY876941	Streptomyces rubidus
AF101415	Streptomyces yeochonensis
AY876942	Streptomyces guanduensis
HE573871	Streptomyces erringtonii
AB249964	Streptomyces glauciniger
AB441718	Streptomyces baliensis
JQ862603	Streptomyces chitinivorans
GU356598	Streptomyces fenghuangensis
JX067937	Streptomyces mangrovi
EU912466	Streptomyces pini
GQ871748	Streptomyces nanhaiensis
HE577171	Streptomyces atacamensis
DQ912930	Streptomyces radiopugnans
Z68099	Streptomyces macrosporus
AB184617	Streptomyces megasporus
AB184664	Streptomyces glaucosporus
JQ862602	Streptomyces barkulensis
LC069041	Streptomyces verrucosisporus
Z68097	Streptomyces thermolineatus
KX119420	Streptomyces capparidis
AB184589	Streptomyces vitaminophilus
KM000839	Streptomyces tyrosinilyticus
DQ208700	Streptacidiphilus oryzae
AB030585	Streptomyces scabrisporus
AB522686	Streptomyces aomiensis
DQ997046	Streptomyces seranimatus
KX689228	Allostreptomyces psammosilenae
FM998003	Motilibacter peucedani
FM998018	Motilibacter rhizosphaerae
AJ865857	Catenulispora acidiphila
AB180773	Catenulispora rubra
AB327248	Catenulispora subtropica
FJ796419	Catenulispora fulva
AB327250	Catenulispora yoronensis
HM748599	Catenulispora graminis
AJ865863	Actinospica robiniae
KJ445732	Actinospica durhamensis
AJ865861	Actinospica acidiphila
FR775984	Actinocrinis puniceicyclus
AJ536037	Mycobacterium avium subsp. avium
EU834055	Mycobacterium vulneris
X52934	Mycobacterium avium subsp. paratuberculosis
EF521891	Mycobacterium avium subsp. silvaticum
EF591053	Mycobacterium bouchedurhonense
AM062764	Mycobacterium colombiense
FJ042897	Mycobacterium mantenii
EF054881	Mycobacterium arosiense
AJ536036	Mycobacterium intracellulare
KP670329	Mycobacterium paraintracellulare
AJ548480	Mycobacterium chimaera
EU266632	Mycobacterium marseillense
JF738056	Mycobacterium yongonense
GQ153270	Mycobacterium paraffinicum
AF480604	Mycobacterium scrofulaceum
DQ536404	Mycobacterium paraseoulense
DQ536403	Mycobacterium seoulense
X52930	Mycobacterium malmoense
AY368456	Mycobacterium nebraskense
U84502	Mycobacterium bohemicum
HE862232	Mycobacterium haemophilum
X55587	Mycobacterium leprae
AJ131120	Mycobacterium caprae
X58890	Mycobacterium tuberculosis
AF480605	Mycobacterium africanum
AF480584	Mycobacterium microti
AF502574	Mycobacterium pinnipedii
AF456240	Mycobacterium marinum
AB548725	Mycobacterium ulcerans
AY570988	Mycobacterium pseudoshottsii
AY005147	Mycobacterium shottsii
AB268503	Mycobacterium shinjukuense
AF406783	Mycobacterium lacus
AF480602	Mycobacterium gastri
AJ536035	Mycobacterium kansasii
KX987140	Mycobacterium persicum
HF674384	Mycobacterium bourgelatii
X67847	Mycobacterium intermedium
AJ012756	Mycobacterium botniense
AJ536033	Mycobacterium xenopi
AF174290	Mycobacterium heckeshornense
EU239955	Mycobacterium noviomagense
AJ005005	Mycobacterium shimoidei
EU274642	Mycobacterium riyadhense
X52926	Mycobacterium szulgai
AM884328	Mycobacterium angelicum
X88922	Mycobacterium conspicuum
AJ938169	Mycobacterium alsense
AJ616230	Mycobacterium florentinum
AM884331	Mycobacterium stomatepiae
AF330038	Mycobacterium montefiorense
X60070	Mycobacterium genavense
U57632	Mycobacterium triplex
AF466821	Mycobacterium parmense
AJ000684	Mycobacterium heidelbergense
AF480583	Mycobacterium lentiflavum
X52931	Mycobacterium simiae
AY353699	Mycobacterium sherrisii
HM022196	Mycobacterium europaeum
AY337273	Mycobacterium parascrofulaceum
AF133902	Mycobacterium kubicae
AJ308603	Mycobacterium palustre
AY208856	Mycobacterium saskatchewanense
KJ948996	Mycobacterium paraense
HM037998	Mycobacterium interjectum
AF480595	Mycobacterium asiaticum
X52923	Mycobacterium gordonae
KC525204	Mycobacterium paragordonae
AF480574	Mycobacterium branderi
AB370111	Mycobacterium kyorinense
L08169	Mycobacterium celatum
X53896	Mycobacterium cookii
JQ898451	Mycobacterium fragae
DQ157760	Mycobacterium arupense
MVHZ01000040	Mycobacterium minnesotense
GU084182	Mycobacterium heraklionense
EU919229	Mycobacterium paraterrae
KR025879	Mycobacterium virginiense
X52928	Mycobacterium nonchromogenicum
AF480577	Mycobacterium engbaekii
X67096	Mycobacterium hiberniae
DQ536408	Mycobacterium senuense
AB239925	Mycobacterium kumamotonense
GU564404	Mycobacterium algericum
M29568	Mycobacterium terrae
JN571166	Mycobacterium longobardum
X55603	Mycobacterium chitae
AF480600	Mycobacterium fallax
JF271826	Mycobacterium koreense
JF271823	Mycobacterium parakoreense
DQ058405	Mycobacterium triviale
AF480576	Mycobacterium brumae
AJ310467	Mycobacterium holsaticum
KJ873241	Mycobacterium malmesburyense
AJ010747	Mycobacterium elephantis
AJ429046	Mycobacterium pulveris
AF480603	Mycobacterium phlei
AJ634379	Mycobacterium confluentis
AB537170	Mycobacterium madagascariense
U49401	Mycobacterium hassiacum
X55602	Mycobacterium thermoresistibile
KJ607136	Mycobacterium celeriflavum
AJ429044	Mycobacterium moriokaense
AB537171	Mycobacterium murale
AF480590	Mycobacterium tokaiense
LN846834	Mycobacterium oryzae
KM216315	Mycobacterium sarraceniae
X55594	Mycobacterium gadium
Y12872	Mycobacterium goodii
AJ131761	Mycobacterium smegmatis
AJ699399	Mycobacterium mageritense
AY457083	Mycobacterium wolinskyi
U94745	Mycobacterium duvalii
AJ429045	Mycobacterium agri
X52932	Mycobacterium flavescens
DQ370011	Mycobacterium rutilum
X55595	Mycobacterium aurum
AJ431371	Mycobacterium pyrenivorans
X93182	Mycobacterium austroafricanum
X84977	Mycobacterium vanbaalenii
AF480591	Mycobacterium vaccae
FN430736	Mycobacterium hippocampi
AF264700	Mycobacterium doricum
AF107039	Mycobacterium monacense
GU997640	Mycobacterium litorale
U96747	Mycobacterium novocastrense
KJ855063	Mycobacterium anyangense
AF058299	Mycobacterium tusciae
AF480597	Mycobacterium chubuense
AY943385	Mycobacterium rufum
X79292	Mycobacterium chlorophenolicum
AF480589	Mycobacterium poriferae
AJ534886	Mycobacterium psychrotolerans
HQ009482	Mycobacterium iranicum
X55597	Mycobacterium obuense
X93183	Mycobacterium parafortuitum
X81996	Mycobacterium gilvum
X55598	Mycobacterium aichiense
KM216314	Mycobacterium helvum
AY943386	Mycobacterium aromaticivorans
AJ429047	Mycobacterium rhodesiae
AY457072	Mycobacterium chelonae
DQ866768	Mycobacterium salmoniphilum
HQ153090	Mycobacterium franklinii
KM973037	Mycobacterium saopaulense
AY457071	Mycobacterium abscessus subsp. abscessus
AY859681	Mycobacterium abscessus subsp. bolletii
MVHY01000001	Mycobacterium abscessus subsp. massiliense
X55591	Mycobacterium komossense
AY859684	Mycobacterium conceptionense
AY012573	Mycobacterium boenickei
AF023664	Mycobacterium alvei
AY457069	Mycobacterium peregrinum
KP644745	Mycobacterium arcueilense
KP676919	Mycobacterium montmartrense
AY457070	Mycobacterium septicum
AY457077	Mycobacterium porcinum
AY457068	Mycobacterium neworleansense
AY457066	Mycobacterium fortuitum subsp. fortuitum
FR733720	Mycobacterium fortuitum subsp. acetamidolyticum
KP676904	Mycobacterium lutetiense
EF138818	Mycobacterium setense
AY457067	Mycobacterium houstonense
AY457081	Mycobacterium senegalense
AY457084	Mycobacterium farcinogenes
KC010491	Mycobacterium arabiense
KC010490	Mycobacterium sediminis
X93184	Mycobacterium hodleri
AJ617741	Mycobacterium fluoranthenivorans
AJ276274	Mycobacterium frederiksbergense
AF480599	Mycobacterium diernhoferi
AF480593	Mycobacterium neoaurum
AY012577	Mycobacterium brisbanense
AY255478	Mycobacterium canariasense
AY449728	Mycobacterium cosmeticum
AY859683	Mycobacterium aubagnense
AJ746070	Mycobacterium llatzerense
AY457074	Mycobacterium mucogenicum
AY859682	Mycobacterium phocaicum
DQ534008	Mycobacterium crocinum
DQ370008	Mycobacterium pallens
EU605695	Mycobacterium insubricum
FR733719	Mycobacterium sphagni
CP002786	Hoyosella subflava
KX146464	Hoyosella altamirensis
KU051698	Hoyosella rhizosphaerae
AY238513	Tsukamurella pseudospumae
AF150494	Tsukamurella sunchonensis
X92981	Tsukamurella pulmonis
AY714239	Tsukamurella spongiae
EU521689	Tsukamurella carboxydivorans
AY238514	Tsukamurella tyrosinosolvens
KP888571	Tsukamurella sinensis
KP888572	Tsukamurella hongkongensis
Z37150	Tsukamurella spumae
AF283281	Tsukamurella inchonensis
AF283280	Tsukamurella paurometabola
AF283283	Tsukamurella strandjordii
KT581020	Tsukamurella serpentis
FJ917743	Tsukamurella soli
X96497	Corynebacterium coyleae
FN295567	Corynebacterium pilbarense
AM397636	Corynebacterium ureicelerivorans
X82055	Corynebacterium afermentans subsp. lipophilum
X82054	Corynebacterium afermentans subsp. afermentans
Y11200	Corynebacterium mucifaciens
X86688	Corynebacterium glucuronolyticum
FJ185225	Corynebacterium pyruviciproducens
X84252	Corynebacterium cystitidis
AJ297402	Corynebacterium capitovis
X84241	Corynebacterium mycetoides
Y09045	Corynebacterium lipophiloflavum
X81873	Corynebacterium auris
EF217055	Corynebacterium timonense
Y09655	Corynebacterium sundsvallense
AF010474	Corynebacterium thomssenii
Y09044	Corynebacterium imitans
Y14651	Corynebacterium riegelii
AJ431634	Corynebacterium glaucum
AJ314919	Corynebacterium appendicis
HE575405	Corynebacterium aquatimens
AY677186	Corynebacterium tuscaniense
Y09569	Corynebacterium camporealensis
AJ555193	Corynebacterium ciconiae
KM609201	Corynebacterium trachiae
EF217056	Corynebacterium massiliense
AJ438050	Corynebacterium tuberculostearicum
AJ439346	Corynebacterium accolens
AJ439345	Corynebacterium macginleyi
X84438	Corynebacterium propinquum
AJ439343	Corynebacterium pseudodiphtheriticum
Y15886	Corynebacterium confusum
X84678	Corynebacterium minutissimum
Y10999	Corynebacterium singulare
AJ309207	Corynebacterium aurimucosum
AJ012837	Corynebacterium simulans
X84442	Corynebacterium striatum
AF267152	Corynebacterium casei
FJ172667	Corynebacterium stationis
X84440	Corynebacterium ammoniagenes
Y10076	Corynebacterium phocae
X84441	Corynebacterium flavescens
AJ441057	Corynebacterium atypicum
HE983827	Corynebacterium frankenforstense
FJ423600	Corynebacterium maris
X73976	Turicella otitidis
Z97069	Corynebacterium durum
KJ938705	Corynebacterium lowii
KJ938709	Corynebacterium oculi
Y09806	Corynebacterium mastitidis
AJ566641	Corynebacterium caspium
X81909	Corynebacterium renale
GQ871934	Corynebacterium canis
FJ157329	Corynebacterium freiburgense
KP276149	Corynebacterium pollutisoli
HG799103	Corynebacterium nasicanis
GQ421281	Corynebacterium humireducens
DQ219354	Corynebacterium marinum
KT892940	Corynebacterium guangdongense
AY226509	Corynebacterium halotolerans
EU998655	Corynebacterium doosanense
HG799102	Corynebacterium tapiri
FM173119	Corynebacterium lubricantis
X81908	Corynebacterium pilosum
X82065	Corynebacterium matruchotii
FJ374773	Corynebacterium mustelae
KF986249	Corynebacterium pelargi
FR874223	Corynebacterium epidermidicanis
X81916	Corynebacterium pseudotuberculosis
X84256	Corynebacterium ulcerans
X81871	Corynebacterium kutscheri
X84248	Corynebacterium diphtheriae
AJ401282	Corynebacterium felinum
KF135179	Corynebacterium atrinae
AJ295841	Corynebacterium testudinoris
AJ496733	Corynebacterium aquilae
X83955	Corynebacterium argentoratense
CP015622	Corynebacterium crudilactis
AF314192	Corynebacterium glutamicum
HQ612241	Corynebacterium deserti
X84251	Corynebacterium callunae
AB055963	Corynebacterium efficiens
KT216265	Corynebacterium faecale
KT314237	Corynebacterium uropygiale
AJ429234	Corynebacterium spheniscorum
AJ243819	Corynebacterium auriscanis
AB128981	Corynebacterium resistens
AJ504424	Corynebacterium suicordis
X84250	Corynebacterium jeikeium
X81913	Corynebacterium urealyticum
Y13024	Corynebacterium falsenii
X84444	Corynebacterium bovis
HM165487	Corynebacterium nuruki
AJ222815	Corynebacterium variabile
AB004730	Corynebacterium terpenotabidum
CP006842	Corynebacterium glyciniphilum
Y10077	Corynebacterium kroppenstedtii
AJ292762	Corynebacterium freneyi
X81914	Corynebacterium xerosis
AM946639	Corynebacterium hansenii
X82057	Corynebacterium amycolatum
AM930556	Corynebacterium sputi
HE983829	Corynebacterium lactis
AM922112	Corynebacterium ulceribovis
AJ440964	Corynebacterium sphenisci
JX877776	Lawsonella clevelandensis
X79290	Dietzia maris
EU375845	Dietzia schimae
AY972480	Dietzia kunjamensis
GQ368824	Dietzia alimentaria
EU375846	Dietzia cercidiphylli
X92157	Dietzia natronolimnaea
AB049630	Dietzia psychralcaliphila
EU821598	Dietzia lutea
FM995533	Dietzia aerolata
FR821260	Dietzia aurantiaca
AJ920289	Dietzia cinnamea
AY643401	Dietzia papillomatosis
AB377289	Dietzia timorensis
AB491283	Tomitella biformata
KF548053	Tomitella cavernea
JN008111	Gordonia alkaliphila
HE574551	Gordonia phosphorivorans
JF806526	Gordonia caeni
X93485	Gordonia hirsuta
AB624257	Gordonia iterans
DQ420167	Gordonia shandongensis
EU244645	Gordonia cholesterolivorans
AJ416151	Gordonia sihwensis
X80635	Gordonia amarae
AB162799	Gordonia effusa
X87340	Gordonia hydrophobica
AM406674	Gordonia malaquae
FN561544	Gordonia humi
FJ938167	Gordonia neofelifaecis
AF101418	Gordonia amicalis
AF101416	Gordonia desulfuricans
AF432348	Gordonia paraffinivorans
AY995557	Gordonia rubripertincta
Y18054	Gordonia alkanivorans
AJ312907	Gordonia westfalica
AF380930	Gordonia namibiensis
LC072670	Gordonia hongkongensis
X79286	Gordonia terrae
LC072673	Gordonia lacunae
JN615417	Gordonia didemni
AB162800	Gordonia araii
AY650265	Gordonia defluvii
AM883151	Gordonia kroppenstedtii
AB122026	Gordonia otitidis
X80634	Gordonia sputi
X80633	Gordonia aichiensis
KJ700483	Gordonia jinhuaensis
AB004729	Gordonia rhizosphera
X79287	Gordonia bronchialis
AF380834	Gordonia sinesedis
DQ157929	Williamsia faeni
HQ157192	Williamsia limnetica
AY894336	Williamsia marianensis
Y17384	Williamsia muralis
AB010909	Williamsia maris
FR691321	Williamsia phyllosphaerae
KC550143	Williamsia sterculiae
AM283464	Williamsia serinedens
JN615440	Williamsia spongiae
AJ920290	Williamsia deligens
KP676047	Williamsia herbipolensis
FJ572038	Gordonia hankookensis
AY995560	Gordonia soli
Y18310	Gordonia polyisoprenivorans
Z35435	Skermania piniformis
AY534742	Millisia brevis
KJ546454	Rhodococcus biphenylivorans
KP342300	Rhodococcus lactis
AY233201	Rhodococcus gordoniae
AF173005	Rhodococcus pyridinivorans
GU367155	Rhodococcus artemisiae
X79288	Rhodococcus rhodochrous
U93340	Rhodococcus coprophilus
AF447391	Rhodococcus aetherivorans
X80625	Rhodococcus ruber
AF191343	Rhodococcus zopfii
AY533293	Rhodococcus phenolicus
HQ858009	Rhodococcus enclensis
AY726605	Rhodococcus kroppenstedtii
FR714843	Rhodococcus trifolii
